transaction_id,customer_id,transaction_date,shipping_method,total_amount
138c31e3-910e-4ec1-9073-42cc81a80a67,01854ab5-4151-40fb-9ba2-0cde19e47433,2025-04-22T01:25:00+00:00,Overnight,3586.42
4ed3fd18-e8f4-4da1-af9c-dfb8fe4f840d,8f754d57-020f-42da-a737-c51d1b1a30c4,2025-04-22T02:25:00+00:00,Standard,1085.42
c7797127-f0c7-4cbf-8856-0d2b3ed9aaae,38afcc3b-fb04-4fe8-a9f2-65c907178579,2025-04-23T02:25:00+00:00,Standard,938.93
c2c906be-e16d-4405-923a-a1aff123e56a,0ef82aa2-0807-4c3d-9e6e-4940b35b40dc,2025-04-23T02:30:00+00:00,Expedited,3606.43
016f95b5-64d1-4699-811e-f2cae906fef7,8d04a267-ceb8-4aa1-a1a0-fbdf748ff1d1,2025-04-24T02:30:00+00:00,Two-Day,2652.94
e3adde8d-370f-45a2-a7fa-07e6a2020308,946c62c5-2455-490b-be6d-c1abb6f45693,2025-04-24T02:35:00+00:00,Overnight,779.96
f392a0c9-9b1e-412c-8702-7c0d4b2d9d2c,e74aedcf-a859-4ace-a4e7-2752c6313a2f,2025-04-25T02:35:00+00:00,Overnight,514.96
db39df1e-9153-409e-b52c-65d1436f3b92,9a3fc3d5-c651-401d-9c48-798d7795c807,2025-04-25T02:40:00+00:00,Two-Day,157.49
b401c492-a361-4a96-a9cc-3c2efbd40e40,2866f7ec-3c25-448a-95c1-a09f6d4825f0,2025-04-25T03:40:00+00:00,Overnight,899.99
d7322c15-f0d4-484a-99f9-b8f4d4517e65,d89ebd0b-6938-4245-91d0-fbeb797d6432,2025-04-25T03:45:00+00:00,Expedited,1102.44
00757d05-8d7d-4a76-b882-43b6d484c9f0,ffaf23b3-091d-48bc-85b4-eea3c6b32a5f,2025-04-26T03:45:00+00:00,Two-Day,6112.4
c3b11654-9f8d-4659-9cb3-163ff84b9c2b,affacbc7-65eb-4d84-8c86-cd16b349f1ae,2025-04-26T03:50:00+00:00,Standard,1299.99
e1382144-6a4a-4510-b2be-46fc6371fbb4,a8a0cfc0-c1c3-409f-9320-75c20436accc,2025-04-26T03:55:00+00:00,Standard,854.97
6343bfe1-d8c4-47c3-9e48-35bfd433e635,1352613d-efa2-45a6-8913-743049557d01,2025-04-27T03:55:00+00:00,Expedited,631.42
79bd1e5b-312a-4059-aa3a-d01d04fa0119,7501cb04-0813-42a3-8ca1-320e7abba4c7,2025-04-27T04:55:00+00:00,Overnight,4269.91
5489f339-6f77-488d-9b35-69a076a4627f,fc9bcd66-60fe-40d3-8bc0-6498432f41cd,2025-04-27T05:00:00+00:00,Overnight,684.95
61426f77-6588-487a-96ab-5f09dbf5b265,b4d11b07-d17d-4284-b63f-0009c11350b4,2025-04-27T06:00:00+00:00,Standard,3039.93
fd93b4ff-caa9-47a6-834b-0f7788e9723c,8bee6664-9455-494d-9993-6663cf740e97,2025-04-27T06:05:00+00:00,Expedited,962.47
73943576-0b9d-4ab3-a597-663bd3fa0b1f,fb9ad315-7b5b-47ad-80d0-fb648b85bdd8,2025-04-27T07:05:00+00:00,Expedited,776.92
cfa7e4a5-add9-4b81-9b93-2a1cc62da58b,16240ffd-3049-4b98-8b12-070badce6110,2025-04-28T07:05:00+00:00,Expedited,3089.95
b9756151-0bdb-4c80-b9fd-417c53ef45ae,4bf9abc6-439c-40b2-8713-21e4a5a89b00,2025-04-29T07:05:00+00:00,Standard,1399.95
4db339aa-638f-48a1-815b-04fb9fc5a149,5d9b7bb4-60f4-43c0-a697-6b4b41735de0,2025-04-30T07:05:00+00:00,Expedited,62.98
a98bdb2c-d3d8-4fe6-9aff-ce681aff61bb,1d671083-ea58-4ed8-b626-fdcd1c57899c,2025-04-30T08:05:00+00:00,Overnight,4079.94
0cb6acda-263e-47a6-b877-171bd4c4b3f5,2ebebe0c-104e-45c6-bff8-338cda141aa0,2025-05-01T08:05:00+00:00,Standard,3519.94
6d548b22-bb09-4c8e-b5a4-607624a03a54,7892f4c0-bec3-4619-a6b7-73442bf407ef,2025-05-01T09:05:00+00:00,Standard,142.47
27714a85-1dae-440d-8c6a-44b2a6e2400b,5c2a4cd2-21df-4204-bb99-6a5d26e7d11b,2025-05-01T10:05:00+00:00,Two-Day,524.45
d50d6906-a8bd-4897-bd21-08063ae7cfeb,14134ac7-651b-4d13-a57d-a957dbacaa61,2025-05-01T11:05:00+00:00,Expedited,827.44
a87a6a85-6d79-40b0-9cc9-e1b29d5c1911,28db665c-688e-4e7c-9f17-d5177cd017df,2025-05-01T11:10:00+00:00,Two-Day,2694.92
4e872e32-7219-43c7-90ba-aabc9cfcfa2e,f3955399-b6b9-4bfc-aa9a-d527aa6645f4,2025-05-01T12:10:00+00:00,Expedited,1208.97
deb305f3-85cd-4374-b258-954b36f84f96,e2189b08-2d43-4a6a-a17c-eb0ea5c1c337,2025-05-01T12:15:00+00:00,Standard,1544.91
a736a8df-ab2b-4c71-86ef-a3195d63d5c7,e3ba256e-e7ad-4390-9889-8976c9417887,2025-05-02T12:15:00+00:00,Expedited,4220.93
a136e875-4d53-4266-bfc6-36cee668e511,4be3303b-9009-4680-8f9d-fded56b38239,2025-05-02T12:20:00+00:00,Overnight,1012.44
a4b3bf48-972c-4807-aa69-1859ce74cab0,4b500d91-ec83-4d4d-84a1-5422625a6fdc,2025-05-02T12:25:00+00:00,Overnight,432.44
e4e9f3a0-77e9-460e-91cc-a010d2a37790,b7b8188c-322d-496e-94c6-07a9d18b5760,2025-05-02T13:25:00+00:00,Expedited,7827.42
d78415a6-8eb4-4c79-a391-82dc5d5874eb,1dec68a0-d348-4f75-9ea9-390acf46a242,2025-05-03T13:25:00+00:00,Overnight,104.98
de36c5e1-d828-45e9-95be-7de886f467d1,6d72fc2f-fdf3-444e-abb6-7da39a4623e6,2025-05-03T13:30:00+00:00,Standard,893.43
e16eb35a-c910-42c6-9b63-732d0a2a56b8,eab8b2ba-2b14-4513-a356-811823bed25b,2025-05-03T14:30:00+00:00,Two-Day,759.98
d70f3aa5-58be-4d44-8277-392a1f523605,c82883e3-9c26-4eee-9f90-2bf68a34b157,2025-05-03T15:30:00+00:00,Expedited,10153.87
11ff0a24-27f5-4e26-99d2-aed09c3c9725,91c58ab7-7e99-41bd-ac56-5c5bca9efaa8,2025-05-03T16:30:00+00:00,Overnight,739.44
141d8286-791e-4f69-b12e-34b1a4dd235c,eae1a2d0-b88f-457e-b3f1-bba56607f7e4,2025-05-03T16:35:00+00:00,Standard,1977.45
e840db16-4429-4431-a623-4d54b249b2dc,0ccb4e18-e382-4e0e-a698-8592b7049d8e,2025-05-03T17:35:00+00:00,Expedited,819.98
51506bc9-b476-4634-8010-d8b158395cbd,2af5e04f-a28b-4c62-b4fe-6fde19197938,2025-05-03T17:40:00+00:00,Standard,3224.94
e94a3e90-18cb-49f8-a418-b2fcabfc6435,3ab18b39-101f-415e-9fd2-9548e904cf7a,2025-05-04T17:40:00+00:00,Overnight,2716.37
d5445aef-755e-4f48-b927-87ffcc1f2045,26af18bf-d937-4a87-a614-2e0ead506876,2025-05-04T18:40:00+00:00,Overnight,4604.91
34102bac-f47c-46aa-8276-49882b55c101,fedb1a13-5c57-48e0-8128-33e9a054aa1d,2025-05-04T19:40:00+00:00,Two-Day,2399.43
b9ffac6a-aa42-4cb6-b734-e3705822a908,e94b9119-83ae-4078-946e-3d2891968c72,2025-05-04T19:45:00+00:00,Overnight,469.97
4b6f7998-5f82-4e69-a1c4-71902330a9dc,c5558723-0a66-42d1-bfc2-a4dd18b21b7b,2025-05-04T19:50:00+00:00,Two-Day,2447.45
b69f1a43-8587-47e6-b70d-91d2c838a7bf,e1f75206-8946-4a33-9f1d-4fafa5b0002c,2025-05-04T20:50:00+00:00,Standard,1738.9
5bfc96cf-6d95-4615-a9b1-c27dc9fba338,3bb2d3cd-101f-4803-baf8-89fcad2784de,2025-05-05T20:50:00+00:00,Expedited,664.98
ced04028-15a8-453a-a8ad-453d9a6dddf6,a7ef18ae-1ad3-4285-9bcc-3fda43e943ac,2025-05-06T20:50:00+00:00,Two-Day,2374.92
a18e83d9-4f33-4061-b5ba-fe6f2445a0a1,22de56bd-2427-41ef-ae0d-e735f85553aa,2025-05-06T21:50:00+00:00,Standard,189.99
8f64de9b-71dc-4144-8d07-73ddfaf19786,84bf82d8-a782-4bb0-9628-36352fdf4954,2025-05-07T21:50:00+00:00,Standard,332.47
a06ede3b-5c04-42bf-901c-5c3600cb94b0,a2524841-66aa-4f4e-ac3d-8b449e18aed1,2025-05-07T22:50:00+00:00,Overnight,964.43
4b358511-7695-48cc-84b0-185e17e81985,2fff32a3-a616-441d-9ad2-2deef155d988,2025-05-07T23:50:00+00:00,Two-Day,983.93
a21ba489-fb7e-4695-8aef-a3245d56ee15,5dfe0e50-2b8e-4c5c-a339-a369ae67e14c,2025-05-07T23:55:00+00:00,Two-Day,3599.95
1da7f8b9-a99e-4c10-8cf0-48a10fb0ff36,3c9e05ba-1f42-4a9b-abc3-2499395b4565,2025-05-08T23:55:00+00:00,Expedited,3869.86
e2b77775-be39-499b-b346-6b2e3658da21,aa704adf-d623-4a09-a5fe-ef54a74d0c14,2025-05-09T00:00:00+00:00,Two-Day,3039.98
430da39c-9311-4e47-8009-308caeae536e,633f1324-0ce5-44ca-b64d-01d127d752b3,2025-05-10T00:00:00+00:00,Standard,6729.91
4e0ddf98-8b0a-4390-8b6d-6be6adbbc7ed,ca42f462-28de-4df7-b766-2de2569778a9,2025-05-10T01:00:00+00:00,Overnight,4492.41
334ac079-c1fc-4e86-bae4-c5062511e4fe,8840eed9-5eb7-4458-bbcb-606c392357d1,2025-05-10T02:00:00+00:00,Two-Day,4659.9
5cce98ba-315e-40ff-b422-dcb3e71a05c6,f583bcd0-2890-4ce4-98a5-efa010dc44c6,2025-05-10T03:00:00+00:00,Standard,302.45
15c014a8-e7e2-4328-b536-1eab36adc64f,47c6b936-8679-4cb0-b295-2e29280ac676,2025-05-10T03:05:00+00:00,Overnight,1234.99
8102c0ef-ac37-4f73-80ed-8d8febecd787,71a512b2-f4c2-47e6-97ff-ea459a683110,2025-05-10T03:10:00+00:00,Standard,1004.93
8010c079-85ec-4589-9f3c-c0812be1f0d6,75702d77-7a07-4511-b050-671d27d1428a,2025-05-10T03:15:00+00:00,Overnight,1299.97
9d821292-e4f9-4ae5-a886-b71578efc160,4f0c0bc2-a13a-49b5-ae7e-3f1ca26cdcf9,2025-05-10T03:20:00+00:00,Overnight,2524.43
0f72d5d6-9fbf-49f3-be51-a11c05c37480,2dbd06df-6e3d-4864-bb8e-4aa604304bb7,2025-05-10T04:20:00+00:00,Two-Day,3424.9
db7fb092-4e8b-493a-8d78-af89df9fbc8f,820974ef-c181-4a19-809b-6bd90e05b7bd,2025-05-10T05:20:00+00:00,Overnight,767.91
c7e4b040-2619-42dc-861d-eeb4d9272ac8,3d9b5a1a-0667-4730-a1c3-f321377d5bcc,2025-05-10T06:20:00+00:00,Expedited,3664.92
c5ce5799-d56f-483a-a85b-59b4d6ebe9f5,2d233cc3-162a-4bf3-860c-6b6bcea91e7e,2025-05-10T07:20:00+00:00,Expedited,819.97
509e5961-fc0c-4747-b50d-2f9df4331f5b,f14375b1-759f-4578-a755-43b9191533b8,2025-05-10T08:20:00+00:00,Two-Day,359.98
380a3e7b-9116-4fa5-bb73-45970f4fc42c,caa9d5cf-ae8d-485e-a07c-e0bd5ace162b,2025-05-10T08:25:00+00:00,Two-Day,3419.97
cd3b8a8e-1d41-4b61-8d30-e362fdcb62a5,957bf989-5547-4e3c-b1b7-1a99d53b0168,2025-05-10T09:25:00+00:00,Two-Day,4175.9
8a29cd23-beb5-4427-8753-667e803da47e,97da0bac-9ed9-4fe8-a53e-80a741460195,2025-05-11T09:25:00+00:00,Two-Day,1124.96
4ab44ae1-0f93-4290-adad-399d0ca3c266,9b9f434f-ba25-4bce-aac0-2f17a11174d8,2025-05-12T09:25:00+00:00,Expedited,306.44
4220babd-1427-43bc-955e-c43248a79bff,0ca5e428-1c24-421f-83a1-aeafe9e6856e,2025-05-12T10:25:00+00:00,Two-Day,1719.92
e06818a6-7b33-49e1-bc36-e756c3f4bc19,652237b3-2078-4719-9461-52232d373a95,2025-05-12T11:25:00+00:00,Standard,839.99
deacaf70-bd76-4eb5-86c1-c34c14048198,a8fc3df1-3f40-4c17-9446-18b76afaad6a,2025-05-13T11:25:00+00:00,Expedited,246.98
cf1ce06a-88d9-46c3-bf8a-733b362d13c3,27697e79-bf18-48a9-93b4-8cf813cf58f3,2025-05-13T11:30:00+00:00,Overnight,2229.88
ece0188c-542e-425e-b231-5b9bf2a64ae9,374b9844-8d93-4e64-9aa7-fb9d56e01e4d,2025-05-13T11:35:00+00:00,Two-Day,259.96
cbf0dd8c-6772-40da-9277-79630023c7a6,9494e5d5-c4b6-4181-842d-62c78fc8f294,2025-05-13T11:40:00+00:00,Expedited,47.49
606067b3-fa0e-4e62-9d7a-52fb9374fc43,cbad00bb-4c34-40a3-9173-af517c939d95,2025-05-14T11:40:00+00:00,Two-Day,5029.93
ccd04f27-7b1d-4821-99d6-d7d2b07ef9ad,40ee4f12-d60f-4a1c-88f9-e7b34451d827,2025-05-14T12:40:00+00:00,Standard,154.96
422e4625-a0d8-4bdf-8e3b-bf354b5417bd,1d55ce13-f60b-4984-ab30-f08c37c3b833,2025-05-15T12:40:00+00:00,Expedited,538.96
7392dbac-a223-4e24-8687-7df7b3296f26,64ef1ce1-a19d-488a-82db-60398247c8bb,2025-05-15T12:45:00+00:00,Expedited,89.99
c68bd9d3-fe8a-41f6-9479-e7a7b3fea737,e8f5f68a-0427-4907-a9ec-026f765e2993,2025-05-15T12:50:00+00:00,Expedited,340.46
eecf2761-d8db-409a-a342-9a6264ff7ad1,8ee846ef-fde8-4cc2-a2f5-0bc223217c80,2025-05-15T13:50:00+00:00,Expedited,907.42
7f0bb165-ce78-4353-8d5b-d4ed32017bdf,f6bf79f4-3f27-4cec-8f52-c2c9c94dfc7a,2025-05-16T13:50:00+00:00,Standard,2524.97
2efbd4aa-e1ee-4c61-aca4-f558e1ae3032,a6e6dbdf-2567-443d-9f72-64d72d332241,2025-05-16T13:55:00+00:00,Expedited,1169.92
a996cad3-85a7-4afa-8519-70a9cae00430,1ec54c60-3530-4c58-9210-f8f2a8db1f86,2025-05-17T13:55:00+00:00,Expedited,189.98
823190a7-48fa-4371-b1f6-4687b6211f79,00b676c4-8af0-4745-b5b3-47767364b03d,2025-05-17T14:00:00+00:00,Expedited,189.98
e3a6204a-a303-4271-b025-0c7dd928a411,f9771c0f-f5ca-46f4-92a6-106287bb3f8f,2025-05-17T15:00:00+00:00,Standard,3277.42
cd0a812e-1043-46c3-a98f-f63cb4de7fd2,97808523-8962-43b6-9f7d-7ce03ab98b74,2025-05-17T16:00:00+00:00,Two-Day,1598.45
e99a7c1c-c74b-4b62-8843-91da9bdbbb53,130fc381-e348-457a-b3e3-3d5aa4b24d02,2025-05-17T16:05:00+00:00,Expedited,805.95
19612f4f-c26f-47b2-9547-4a17c608cf4e,d976c400-037b-41d4-a2a8-6b3ffc8bfd97,2025-05-17T17:05:00+00:00,Standard,249.99
93ac38ed-aced-4313-addf-e6eec87a8e2a,8207614f-0c0d-477b-ae84-10d76b724fee,2025-05-18T17:05:00+00:00,Overnight,59.99
2899fe26-fc67-464a-b380-f5398b47ddc9,9ef6d57d-323d-47dc-a27d-d73cd23ce67f,2025-05-19T17:05:00+00:00,Expedited,3412.39
436fbc3a-1ad9-4eac-bf7b-758784777716,c7eb58a0-e379-4039-bb93-555039769a51,2025-05-19T18:05:00+00:00,Standard,4919.95
511abedd-c44d-4626-82ea-1ec5dd194031,8694bbd6-2e6d-4f88-a3fb-f75c3aeba241,2025-05-20T18:05:00+00:00,Two-Day,269.97
0d800c86-0f65-4737-866e-15eec58b7015,05c0d782-7acd-4b3c-b7a6-eb5f347b23ce,2025-05-20T19:05:00+00:00,Expedited,1579.9
075985cd-7eaa-45fe-aa0f-b12b7a399c64,0df67412-0069-4470-849b-9599e7dd0278,2025-05-21T19:05:00+00:00,Overnight,674.96
38b5af54-bcc4-4d06-9e48-9584d60c0843,c3797228-0367-47ec-995a-2d4bf415b43d,2025-05-22T19:05:00+00:00,Two-Day,189.99
50fe3c10-7199-49e7-8f03-0478f56ce962,a1576650-5af3-4686-b884-279d1b22a984,2025-05-22T19:10:00+00:00,Two-Day,848.93
eb80ed52-7426-4ea1-9046-1be20fafe39f,37276370-3ae3-45e5-af2b-b8045500e66f,2025-05-22T19:15:00+00:00,Two-Day,2102.4
15a79ee4-d727-4b77-8437-7dc191a7fef9,157941a4-48ce-4dc0-9def-65b023c6370c,2025-05-22T20:15:00+00:00,Expedited,1722.45
c5953660-8210-480a-bddb-e2bd49b6f69e,062ce5d0-d933-415b-9554-298583accd4c,2025-05-23T20:15:00+00:00,Overnight,479.96
f3f544f0-30a0-48c9-9673-099fdce39847,01e6a6d1-5c86-432a-b0fa-e43a5870ebb9,2025-05-24T20:15:00+00:00,Overnight,399.99
081bf7f2-fcd3-4de4-8f8d-f98108b3ffdd,f4b71e36-a043-4ccc-9153-78af4cc21280,2025-05-25T20:15:00+00:00,Standard,5179.91
f669555a-6f0e-45c1-b593-522bb89d16bd,0955a58d-c10d-4b4c-9cd0-c92e856a32a2,2025-05-25T20:20:00+00:00,Standard,128.48
5c17da7d-78fd-4afe-9d0a-cfba546ea658,b06b545f-6ae2-4ed3-bd01-c86dae77fc31,2025-05-25T21:20:00+00:00,Expedited,770.44
b2cd750e-ad0e-4d1c-bb34-eb14b9a01ad4,62bdc191-a14b-4aff-a46e-62712fa100c8,2025-05-25T21:25:00+00:00,Expedited,164.97
f7aa92db-68ce-42b7-8975-7ffdef50fb96,83bf149c-2007-4f8f-85f9-c6d700f3a48c,2025-05-25T21:30:00+00:00,Standard,855.96
81744fb5-6dbc-44be-95c6-61b6220e7e40,ccdcb007-6200-49e3-8a9c-b89d13a265ce,2025-05-26T21:30:00+00:00,Expedited,944.96
fe672e56-27da-4206-a307-44aca705e544,de8ab78f-58bc-49d3-b9ea-b3aca7c27020,2025-05-27T21:30:00+00:00,Two-Day,2030.94
2a42125f-1aa2-4487-bc2a-0758e45e917c,a24afb07-e731-45d0-9420-ce463d67aeae,2025-05-27T21:35:00+00:00,Overnight,394.96
6cd378fd-aa33-44a3-b5c6-d0fa12f46b35,eed6dad9-e5df-4812-ab95-c9b2bc37cc9d,2025-05-27T22:35:00+00:00,Standard,1484.95
fd308396-2470-4697-9fa1-a543221419fe,05f78aaa-ca21-4907-b25e-c7588f2d396e,2025-05-28T22:35:00+00:00,Two-Day,599.97
f2084aed-8913-4895-a1dc-f369e961ec31,f31552c0-62cd-4ffc-aa03-f3b28fac4548,2025-05-29T22:35:00+00:00,Two-Day,1089.96
65d2a9c5-581b-417d-8026-1d78c59edcce,1d6d05fb-bbb4-438f-b251-093260115d07,2025-05-30T22:35:00+00:00,Expedited,1352.41
5c162c12-46e1-46eb-a380-a083bbb8e832,87b5948b-df86-4980-8222-9768e60f04c3,2025-05-30T23:35:00+00:00,Two-Day,85.47
8ef04a4f-4f62-4be3-b1c1-8cccd9b28a50,09001fda-8c8c-487a-bcf2-f6bad4447df2,2025-05-31T23:35:00+00:00,Two-Day,427.47
232b72f9-e1ad-4aa0-a818-67a6dd987d16,598a7bfe-f8bc-4527-8842-8c8cd67d9651,2025-06-01T23:35:00+00:00,Overnight,1134.96
9a7fdd11-fe87-4ccc-9650-04fd360f1265,885e4109-97ad-4b26-b400-5c80fb0afdb1,2025-06-02T23:35:00+00:00,Expedited,7667.39
889c8d2a-10a9-498c-9106-2585fc01b7d5,3260e0d8-6c79-4b33-935b-43b05f0860f8,2025-06-02T23:40:00+00:00,Two-Day,3467.42
58f50390-e3b0-4962-91a5-af42089b2d2c,718f39c9-a8df-48a6-b2ca-d6d148cff090,2025-06-02T23:45:00+00:00,Expedited,1349.94
6428e969-5d8f-4867-93bf-1a43ca9dcb43,c4eee4f8-0eed-48c3-b7b5-08cf8a1ddf8d,2025-06-03T00:45:00+00:00,Overnight,3692.95
835ac90c-35db-45da-8bdf-f7d66f8e6529,cb99c296-1b72-4fc8-a692-5cb6a5bbad5d,2025-06-03T01:45:00+00:00,Expedited,4161.43
9a49a97d-e891-4d43-b9c3-107ffd1d3067,43975a70-7019-4b7c-b832-c088e0d02965,2025-06-04T01:45:00+00:00,Standard,2834.97
52a5d86a-8529-4d90-9a45-9da5788ac5d7,d6dc59e6-eb05-417b-af10-5a18f124ca47,2025-06-04T02:45:00+00:00,Standard,5429.93
f4d93fe7-4089-4da4-b38a-0ad797ffc1b4,2a61c29b-447b-47b1-b353-fd3e9334db23,2025-06-04T03:45:00+00:00,Expedited,2578.88
0c485914-eee9-40c6-9416-446b88f9de53,b20109ce-fc75-41b7-a390-69b9d09f2fb2,2025-06-04T04:45:00+00:00,Overnight,851.95
30cf0973-2696-4104-9c20-2f39b2d10f3f,00a39740-bee1-4979-8a05-5d1167450138,2025-06-05T04:45:00+00:00,Two-Day,2495.91
fb7a602a-82a1-416e-b6ad-00ee9fa051d9,bb87a7c5-1bf6-4c3f-a718-fa450ebf976c,2025-06-05T05:45:00+00:00,Standard,5854.87
139874f6-8924-4a4b-8fb1-0f663878c87c,f7381555-a755-4b03-8302-5e7512a3cda9,2025-06-06T05:45:00+00:00,Standard,94.49
4b70dea7-41fd-4b10-aed5-ff509fa1243c,06f8aa25-65e2-4d72-93d3-065f302d54e0,2025-06-06T05:50:00+00:00,Expedited,1529.96
7b2103ab-9054-43d0-9654-1af9c1ac0bca,85379294-eb6d-4eda-a7d6-c014f32ce4d8,2025-06-06T05:55:00+00:00,Two-Day,5547.42
cffb2847-760c-4c02-9929-dbcdadf96996,8974540d-8706-4741-a774-034960c246b3,2025-06-06T06:00:00+00:00,Two-Day,2584.4
a96f9530-ff3c-4d98-a6d0-fcd4a2726105,dc6c382c-ec7e-4543-9243-3e61704e010f,2025-06-06T07:00:00+00:00,Overnight,1388.9
4e0fbe00-eca2-4f8e-a659-8dddf2a617ae,8f4e5fc6-1356-4ed3-ab55-e737559e60c1,2025-06-07T07:00:00+00:00,Two-Day,724.96
0dc3fbe9-bbdb-483d-bc58-5595694d9c90,9ef43a38-2abd-47a2-bb1a-a7f706180f9e,2025-06-07T08:00:00+00:00,Standard,360.94
1f36a537-66cb-4848-a985-8221aa17ca7c,903123f6-1d1f-4241-a621-6568b1754812,2025-06-07T09:00:00+00:00,Standard,2876.86
98498e43-88ab-4ac0-a1dd-67644053cc8f,d0fc2f75-2257-4b1a-8901-30e2b8d3d77b,2025-06-08T09:00:00+00:00,Standard,3979.95
c68e8179-e9e7-4ba6-ad19-b576f8808f30,66134d58-ab15-40a8-9447-1e41c3a5d6b8,2025-06-08T09:05:00+00:00,Standard,974.94
9e4c86f7-2d31-419c-9fd0-48167d5bbdc3,aa472cc4-8c09-4256-a9eb-234093306bd0,2025-06-08T09:10:00+00:00,Standard,157.47
716da617-0cd5-496a-aa5a-1859faf04965,d311c38b-d53c-48b3-8778-722e28046527,2025-06-09T09:10:00+00:00,Expedited,7029.91
6058a5b4-e6ce-46f0-8454-eb8e530495d0,4eedec57-9bd9-4d51-85ef-47c5327dbb5a,2025-06-09T10:10:00+00:00,Standard,2842.41
ef87cad0-ad7f-429c-8c97-9f9832013290,e9b0a3c0-382e-45f9-a869-5e5c1891c2c7,2025-06-09T10:15:00+00:00,Two-Day,4143.9
0f23da91-e920-4fab-a9a6-aee444990893,bfe90912-cd3a-4e89-a521-ce372f51b1fd,2025-06-09T10:20:00+00:00,Overnight,4467.92
b0ce4c55-1b5b-4715-b0d6-5c2650fe4336,d5aebadb-911a-4c61-9996-f9ecefb42f45,2025-06-10T10:20:00+00:00,Overnight,987.93
5e6a0129-c1a2-4f37-9b75-abd244e917f2,46a713cc-f66a-4044-985c-081b61df33fa,2025-06-10T10:25:00+00:00,Overnight,699.99
7a2803ca-c0cf-4006-8508-1c968230641d,9f1fae24-0677-4fb0-9441-dbbafe2aa54d,2025-06-11T10:25:00+00:00,Overnight,2177.43
97e4ce2a-d068-49c0-8d0c-262e2ac8baf4,4044a119-5e49-4dd0-adb0-770dc421fafa,2025-06-11T10:30:00+00:00,Two-Day,2155.42
431e1ab5-9262-4a74-b7f9-dc93f52b55d7,69a98578-8aa0-4c79-a351-1763a848d2cb,2025-06-11T11:30:00+00:00,Standard,299.98
4c66d3ce-a457-4bdd-b9d1-0de7ae5b22b5,95742917-ed48-4eba-95b4-83f2b8f1e971,2025-06-11T11:35:00+00:00,Standard,1016.41
de906276-7745-40c0-b311-a776409d6768,cb402606-9b13-4d4d-b8c5-61b9a1f98b14,2025-06-12T11:35:00+00:00,Two-Day,1955.42
0007e78a-6992-410e-8f8e-901a2091d27b,5d86a800-a3fd-489a-bb72-86a9641da2e6,2025-06-13T11:35:00+00:00,Overnight,106.98
2dcc8d34-c647-46f8-b769-c9c9e6420747,0abc5b37-3b06-4886-bf96-048295352531,2025-06-14T11:35:00+00:00,Standard,2085.47
5975df4c-1312-4578-90b8-6b36082fc985,aecdb456-6fd9-445b-8fd2-ebc22fe25320,2025-06-15T11:35:00+00:00,Two-Day,389.97
19a54d55-c3ea-4be1-93b0-ee207e082574,8639502e-ec23-4d02-8f0b-94668dcc7a87,2025-06-15T11:40:00+00:00,Two-Day,4599.92
2b87c7a5-2897-4558-aff0-81b238485269,834a0954-9cb8-4d79-b1a0-a6b8454e5166,2025-06-15T12:40:00+00:00,Overnight,931.93
1d3ec5b9-f04c-4196-b0bc-69c02922b1cf,57a7a9cd-8e49-4c30-91dd-8e28fe8f6edb,2025-06-15T12:45:00+00:00,Expedited,189.99
350a61e5-9d9c-4b59-b609-fa17145531fe,511062ba-c925-413e-bc17-9d0a4010ba0d,2025-06-16T12:45:00+00:00,Standard,2834.97
c6922ec4-d6ca-4996-b5d4-78396906bd0f,e2f674a6-4159-437c-8d07-5f8f0f4dc5b2,2025-06-16T13:45:00+00:00,Overnight,3299.92
dedb9bdc-6352-45d6-95b1-0f2cebd6ae34,c6fdc28c-7aa7-4658-8b10-b9851a9fb140,2025-06-17T13:45:00+00:00,Two-Day,379.98
992384aa-9a54-411e-b275-c55177220bac,6f322eae-aa52-49c4-8a36-a59afdf83b6d,2025-06-17T14:45:00+00:00,Two-Day,1199.97
7e58a871-6044-4941-88ae-f4f8a9602045,1f4d4c9b-7dc6-488d-9f36-053d151fbbbf,2025-06-18T14:45:00+00:00,Standard,818.93
e50fb364-6471-47e4-99ca-e52a8c50f044,519c8d71-8187-4a4b-b473-b06772345311,2025-06-18T14:50:00+00:00,Standard,419.98
a5fbfef7-5f37-44b7-b735-3d71630b1454,7e8a63c5-a958-4492-99e5-35bc1f6e2e9c,2025-06-18T15:50:00+00:00,Standard,5054.93
f50bbbff-f8d7-4002-b1ac-feb1c40ac61d,714439fe-75f5-4e72-b4f8-89ad3417806b,2025-06-18T16:50:00+00:00,Two-Day,7352.9
8f50ecd6-c1bb-4fb3-97b7-4e203ae41ff1,12d81076-9207-4246-addf-038431736eab,2025-06-19T16:50:00+00:00,Two-Day,472.47
4fc0e030-760a-4be0-97eb-94e5d2cc12f2,67619e00-299e-4659-a350-d3376d341dcf,2025-06-20T16:50:00+00:00,Overnight,499.99
a77ad028-b442-403a-aa60-302b22a66fd4,af4f576b-4f3b-49de-aebb-4100ac1c3319,2025-06-20T17:50:00+00:00,Two-Day,2102.43
234b4678-6d8b-45f6-8e98-07da56c823d2,725bc4cc-d939-436e-806a-f8afbbf67268,2025-06-20T18:50:00+00:00,Standard,2098.93
ed6a383c-707d-42d8-b563-281e8808c5de,e2ef6a9a-857d-4891-b3a7-eb33100d26c6,2025-06-21T18:50:00+00:00,Two-Day,2348.9
