transaction_id,product_id,quantity,price
46b5c8bc-7f3e-47d6-b22f-639584ec5729,15bbaadc-3f23-48f1-8288-85b2ba3c6f65,1,399.99
46b5c8bc-7f3e-47d6-b22f-639584ec5729,64e3dd3f-8319-40ed-89a5-b4a8bc482583,2,94.99
46b5c8bc-7f3e-47d6-b22f-639584ec5729,d0f93758-10df-4849-9fd4-fd61eb154355,2,734.99
46b5c8bc-7f3e-47d6-b22f-639584ec5729,889aee53-252a-4347-9017-ca92ed1b46a9,2,157.49
ed744ea5-ce81-40a7-b308-32c71c35fc2a,0ce1a3c1-ea06-45cb-bd1e-3b75032f0eec,1,149.99
ed744ea5-ce81-40a7-b308-32c71c35fc2a,a81cde20-cb5c-44f6-8016-1103dd09ca8d,3,142.49
498aba15-a631-4fda-8b8f-67b61e40a0e4,f373a68c-f73f-44d6-a137-53fdba8ca4c5,1,47.49
498aba15-a631-4fda-8b8f-67b61e40a0e4,00c74c02-cd68-404d-be5a-e4e829141404,2,1299.99
498aba15-a631-4fda-8b8f-67b61e40a0e4,a945181f-803e-432c-b18c-e5b5bb52cbbc,2,52.49
498aba15-a631-4fda-8b8f-67b61e40a0e4,092e8e71-007e-49af-9c9e-5804730144a7,3,237.49
498aba15-a631-4fda-8b8f-67b61e40a0e4,85b554a9-3120-4bbf-8fad-84ee6581a5fb,3,199.99
218bf284-8cdc-4fbe-b92e-c79a192a00e1,0192dfda-5acc-4399-9024-4de32ba96fd9,2,944.99
218bf284-8cdc-4fbe-b92e-c79a192a00e1,b3e3c7f2-3798-44df-9d38-5070a16f4cbc,3,237.49
218bf284-8cdc-4fbe-b92e-c79a192a00e1,f5429d6d-9a5c-452a-ac9d-04a236685af1,3,49.99
218bf284-8cdc-4fbe-b92e-c79a192a00e1,028ca3d9-483a-4f8f-a44f-b724f0db9bcd,2,944.99
218bf284-8cdc-4fbe-b92e-c79a192a00e1,525b5073-10cf-455c-baa2-df8fc7e6759f,1,59.99
2b958ece-447e-4185-86b3-59f436634c27,4b9393df-b61b-4ab2-af72-31508a80cc0c,2,41.99
2b958ece-447e-4185-86b3-59f436634c27,3271c39c-dafd-4322-8581-58b613f228e3,2,1139.99
d21b8f7b-e54e-4bdb-a887-be7f6dff3157,add2d0eb-51cc-461c-b962-8cddfac7a6e2,3,284.99
d21b8f7b-e54e-4bdb-a887-be7f6dff3157,6f6e1043-d788-46b8-a5bd-8f94b4fc4506,2,189.99
b1a67c2d-668a-4197-937b-f4111efc0cc2,e4b9c65b-7c7b-4cea-bf28-32cc4ce22007,3,52.49
b1a67c2d-668a-4197-937b-f4111efc0cc2,bfbff53b-d621-41e1-a7ee-e745c6b577ca,1,209.99
b1a67c2d-668a-4197-937b-f4111efc0cc2,35e38415-5faa-4c0d-8a72-42c467bfaf37,1,379.99
b1a67c2d-668a-4197-937b-f4111efc0cc2,fda4af7f-fe1d-4d91-91eb-2facb39d78d7,1,199.99
80ffdfda-2f4d-425f-8e8a-5f017b7e1821,4b2766c8-9313-4370-8060-e3ade8e74d40,3,73.49
80ffdfda-2f4d-425f-8e8a-5f017b7e1821,0d4b6047-374b-425e-b75c-a26886c930e1,1,142.49
80ffdfda-2f4d-425f-8e8a-5f017b7e1821,4a274094-34be-4b4a-9cfe-ee9a4e50c180,3,1139.99
20861880-25fc-47e5-a846-c76037a18d16,ed5e4f8f-4dd7-468c-908a-3f466984e94c,2,419.99
20861880-25fc-47e5-a846-c76037a18d16,3f78f8af-208c-46c1-9177-0528884331f6,3,249.99
cedb8274-c8d8-4a04-bb6f-e64da7781df2,03d7b335-855c-4098-8455-bf7f68f12156,1,149.99
cedb8274-c8d8-4a04-bb6f-e64da7781df2,7e905e95-89b0-4804-9e35-ac3d024d5bb1,2,399.99
cedb8274-c8d8-4a04-bb6f-e64da7781df2,b5d1db10-89a3-49f9-9838-55498abee4d9,1,29.99
cedb8274-c8d8-4a04-bb6f-e64da7781df2,67d3dd03-5bf7-4e59-b944-01ac76bc2e47,2,524.99
cedb8274-c8d8-4a04-bb6f-e64da7781df2,0a39950c-6839-4b16-9be7-cf3015621e6f,3,399.99
774d4e1a-bb76-420d-8e76-0a72b90965a8,445be5d3-5f27-4940-956c-cd85d4429f6a,2,237.49
774d4e1a-bb76-420d-8e76-0a72b90965a8,b8d6f7b0-9235-48b2-9a26-f04a89954462,3,49.99
774d4e1a-bb76-420d-8e76-0a72b90965a8,077651ea-1929-46db-a654-38ade06f90c9,1,209.99
774d4e1a-bb76-420d-8e76-0a72b90965a8,eaebffdb-3d5a-4c74-9eee-67af288152c8,1,284.99
3c741e43-e651-435f-8640-bbff434dd2a7,7977087e-4845-4593-aa39-f34a8acf088a,1,142.49
8e3fde61-f48c-4bf0-af7d-c8fb58dcebae,c8f3b534-847c-45df-bfbf-3119414ffcaf,2,52.49
8e3fde61-f48c-4bf0-af7d-c8fb58dcebae,97e9c295-16fe-4dce-a671-b684d04e6dec,2,94.49
8e3fde61-f48c-4bf0-af7d-c8fb58dcebae,5fdfce9b-ffdb-4bec-a298-ac8ce814b9fd,2,199.99
8e3fde61-f48c-4bf0-af7d-c8fb58dcebae,5713e4de-be23-4a19-9965-0faa8ef0d5c5,1,83.99
373faa4e-be87-4e7f-adf3-e16a78cb36a8,d6a0d0f4-5ec9-4ae1-b18e-e650333b2176,2,367.49
373faa4e-be87-4e7f-adf3-e16a78cb36a8,9e86d65d-2e74-4edc-ba02-26ca5b24a507,2,899.99
373faa4e-be87-4e7f-adf3-e16a78cb36a8,a8deac51-733e-44d6-9d94-02da238ce869,2,799.99
a2b75479-e4a0-4cac-9712-a8a34ed92560,4822052f-47a2-4358-ba82-5e7d9408b96b,3,899.99
a2b75479-e4a0-4cac-9712-a8a34ed92560,4adff05c-6273-4145-b2f6-b5d3b3d849a8,1,123.49
a2b75479-e4a0-4cac-9712-a8a34ed92560,7e905e95-89b0-4804-9e35-ac3d024d5bb1,3,399.99
a2b75479-e4a0-4cac-9712-a8a34ed92560,6185a195-1783-4378-84d1-0fb79c89dd0f,1,85.49
a2b75479-e4a0-4cac-9712-a8a34ed92560,697600a3-0a04-4a3d-bbc4-8f1282c9ee11,1,1199.99
ba6c86e5-abb6-496b-ad36-8fe80e75633b,9d0da508-5d0e-4796-a867-3910e14f4752,1,28.49
ba6c86e5-abb6-496b-ad36-8fe80e75633b,da6d5115-c97a-4a76-bd77-f148bed98bd6,1,249.99
2ab31086-ab89-4445-bb9e-42973a9bdfc1,79ef773b-ee06-48f1-af32-d000390416f0,1,56.99
2ab31086-ab89-4445-bb9e-42973a9bdfc1,f4644741-0684-40f3-9ea3-43b5140fe396,1,104.99
2ab31086-ab89-4445-bb9e-42973a9bdfc1,2afd802e-2f30-4f96-b0bf-b70e274c678d,1,999.99
2ab31086-ab89-4445-bb9e-42973a9bdfc1,264e13ec-d9b4-4038-a5db-8d1b8021fe16,2,262.49
2ab31086-ab89-4445-bb9e-42973a9bdfc1,4d0f6b3b-0bcb-4aef-bd32-35ca1aa28771,2,41.99
1365072f-e9be-455c-8225-b19c8b00f237,c016e96d-f95c-461e-af7d-83d79474242f,1,20.99
1365072f-e9be-455c-8225-b19c8b00f237,84422cc3-d1e0-4a0c-b3bf-c64cfb201e63,2,314.99
1365072f-e9be-455c-8225-b19c8b00f237,1ab44709-7796-48ee-b5c0-1a7fc903b245,1,209.99
1365072f-e9be-455c-8225-b19c8b00f237,79ef773b-ee06-48f1-af32-d000390416f0,2,56.99
1365072f-e9be-455c-8225-b19c8b00f237,2f49656f-2a1a-48da-a3a6-b457430224b2,2,129.99
688c8a24-c40b-4375-b4a5-6a53d2bc69ae,59829cc8-a108-4796-8dd4-129778db672c,2,524.99
688c8a24-c40b-4375-b4a5-6a53d2bc69ae,901329e7-ddfd-4a85-903b-260678b2298b,3,49.99
688c8a24-c40b-4375-b4a5-6a53d2bc69ae,ed2967f9-85ab-4e3f-9249-f66f7be34029,2,854.99
d566aceb-6a98-4543-a6cc-af061d283a88,81b8650e-fe2b-4a03-ba12-995b99739fc2,1,189.99
d566aceb-6a98-4543-a6cc-af061d283a88,9e6e373a-50b6-4ddf-9192-d51608a4cb6d,3,49.99
d566aceb-6a98-4543-a6cc-af061d283a88,2bd3b413-abae-40e6-991e-6b7e360a921e,3,199.99
d566aceb-6a98-4543-a6cc-af061d283a88,9acb9027-fea6-42e9-8f17-c395283c1bc7,3,99.99
d566aceb-6a98-4543-a6cc-af061d283a88,180cc125-94b9-41a6-8b0e-13d144fe1cc3,2,199.99
8846b6eb-15ff-4a61-9158-20d7054efdfa,587ed402-d9cc-4b1f-9ae3-1684384a9640,1,52.49
85b16112-abb8-4ad3-8ba4-d7f6f14c9d99,5cc8e9c0-7149-4bf8-9a54-3146a6f65bf4,1,149.99
85b16112-abb8-4ad3-8ba4-d7f6f14c9d99,97e9c295-16fe-4dce-a671-b684d04e6dec,3,94.49
85b16112-abb8-4ad3-8ba4-d7f6f14c9d99,4bfe2e72-b40b-4e94-a06b-f144f712db76,1,799.99
e3f4590f-a72e-415e-ab20-cf33770c01a0,179d1521-f6c7-4878-9a64-4d6e337d3e63,1,199.99
e3f4590f-a72e-415e-ab20-cf33770c01a0,dd2a0ad1-bae1-43cb-b8ab-0bcf2c3f2a49,1,379.99
e3f4590f-a72e-415e-ab20-cf33770c01a0,755fe393-f036-42f5-ad54-2639d2eaf31a,3,157.49
e3f4590f-a72e-415e-ab20-cf33770c01a0,9281ca38-9df3-40b0-86fd-f048cce1a182,3,1139.99
e3f4590f-a72e-415e-ab20-cf33770c01a0,1ef993fd-cdbd-420d-86d6-0c152f8e5e8f,2,1199.99
68e43977-b8bb-4a8e-ac52-8998f9e559a7,fdc37b0f-2b57-4164-b485-4999a83a625c,1,189.99
68e43977-b8bb-4a8e-ac52-8998f9e559a7,cc08cc3f-6b7a-4653-8db3-e06ac1679058,1,142.49
68e43977-b8bb-4a8e-ac52-8998f9e559a7,81fd4cae-a910-47ce-bcff-0139c046e3ad,1,189.99
4a91c9db-1810-4fae-82ef-d5b772f32a9c,300f8d00-34d2-4acb-a5f0-517743398802,1,99.99
4a91c9db-1810-4fae-82ef-d5b772f32a9c,cd35b274-9f38-4ba8-a036-3097c71b79cf,3,664.99
b4a0734e-9ca3-4649-9368-3fb4c34b9305,ca5938d7-0939-4543-9dee-d21765e9f62c,2,262.49
b4a0734e-9ca3-4649-9368-3fb4c34b9305,60cfa2b1-e40d-4526-8a09-829f67ae3545,3,1199.99
b4a0734e-9ca3-4649-9368-3fb4c34b9305,718967b9-f2a8-4f2e-9f9c-3da17c688ca0,1,189.99
01aceae5-aa5f-4911-822e-b53c4f7a84fa,7dad3589-f0e3-4e94-ba7c-39ecd1fea9c8,3,839.99
01aceae5-aa5f-4911-822e-b53c4f7a84fa,4e17aeb2-f3f5-4e6b-bcee-50ad5d887af7,1,85.49
01aceae5-aa5f-4911-822e-b53c4f7a84fa,1da164c5-0b22-4d90-9b12-47bfcf62c4a7,1,49.99
01aceae5-aa5f-4911-822e-b53c4f7a84fa,96cfd9b2-176f-4b6a-8d46-8e6a499a959c,3,839.99
01aceae5-aa5f-4911-822e-b53c4f7a84fa,82686464-bcd6-425c-b9c5-da3307054509,1,142.49
8ae9f50e-7df3-488e-922b-5ea114055e1f,306c55f4-ce57-45c0-b228-feddd6ce7e2b,3,62.99
8ae9f50e-7df3-488e-922b-5ea114055e1f,faa06da7-f1db-4224-aff4-87ca930f36ab,2,759.99
8ae9f50e-7df3-488e-922b-5ea114055e1f,46ff917f-6061-422c-9b35-7c8751b26834,1,189.99
8ae9f50e-7df3-488e-922b-5ea114055e1f,edd5dd24-6537-46c8-afd6-92c57e91eaf9,3,1599.99
8ae9f50e-7df3-488e-922b-5ea114055e1f,2f49656f-2a1a-48da-a3a6-b457430224b2,3,129.99
13ac12f9-5778-4046-90e6-9d1087d18beb,3d8bf4cd-6b72-481f-8b9f-f2b6ef2e4c54,1,499.99
13ac12f9-5778-4046-90e6-9d1087d18beb,db70196e-e1d8-4f29-9301-f8e6dd32d469,2,944.99
13ac12f9-5778-4046-90e6-9d1087d18beb,9ca59978-6ef7-40b6-a4f8-561b6e4e5284,1,314.99
13ac12f9-5778-4046-90e6-9d1087d18beb,2394f7cf-731c-48e9-9187-b5f7fdc55cba,3,314.99
c7784c7a-fed1-457b-9331-57aef453e196,ec8302c5-834d-43c9-8fcb-8508553baea6,2,249.99
c7784c7a-fed1-457b-9331-57aef453e196,de9916af-6d53-48b8-af5b-b3164ff4ea9b,3,1049.99
c7784c7a-fed1-457b-9331-57aef453e196,62ae4b2b-390f-4ce3-85fc-ebd5bfe57ccb,3,123.49
c7784c7a-fed1-457b-9331-57aef453e196,46f130b2-fd26-40c4-bbfe-d73a9aca08b9,3,299.99
c7784c7a-fed1-457b-9331-57aef453e196,0d155846-803d-440a-8fc8-e2dd88d37829,3,284.99
4cf1cd4c-d8fe-4602-a984-ed6d246ec37e,e6b87400-4ef3-464e-9e5d-3fcd7521a8dc,3,149.99
4cf1cd4c-d8fe-4602-a984-ed6d246ec37e,4c75a1a2-4d9a-41d8-be4e-9f046ef8d42c,2,199.99
4cf1cd4c-d8fe-4602-a984-ed6d246ec37e,d2fa15b6-b7d8-43ac-9239-45ab0efa14bd,2,367.49
4cf1cd4c-d8fe-4602-a984-ed6d246ec37e,f2825ea3-27fc-4d9c-9823-a0c868151c0d,1,39.99
4cf1cd4c-d8fe-4602-a984-ed6d246ec37e,2656f893-686f-40ff-a7b4-d972adbcf44c,2,734.99
e7325c94-8346-439a-866e-0e65dd3ebb25,ea952446-b5bc-4651-92b4-e49f4e6f736d,1,99.99
e7325c94-8346-439a-866e-0e65dd3ebb25,2656f893-686f-40ff-a7b4-d972adbcf44c,1,734.99
e7325c94-8346-439a-866e-0e65dd3ebb25,87848246-1d19-4db2-84a7-604ef4532d69,3,379.99
d0bf1197-3d57-42a7-9d7c-5dcc4ccbcd72,a81cde20-cb5c-44f6-8016-1103dd09ca8d,2,142.49
d0bf1197-3d57-42a7-9d7c-5dcc4ccbcd72,d6a0d0f4-5ec9-4ae1-b18e-e650333b2176,3,367.49
d0bf1197-3d57-42a7-9d7c-5dcc4ccbcd72,da6d5115-c97a-4a76-bd77-f148bed98bd6,2,249.99
d0bf1197-3d57-42a7-9d7c-5dcc4ccbcd72,fe25c652-c1dc-4213-bc10-0c26f01cab1b,2,104.99
a85d6f23-0827-4149-a39f-9860ee72d601,af1567e0-20d7-4410-bb43-905746bf8dc7,3,699.99
a85d6f23-0827-4149-a39f-9860ee72d601,ec9244af-a95a-47fb-b464-b2e4cb4ccf6a,1,47.49
a15d8c19-c778-412c-8e4e-54347d6b55cf,01e5893d-52c5-41e1-b3f7-428394bc01d5,3,28.49
a15d8c19-c778-412c-8e4e-54347d6b55cf,e9a1ec07-7b3a-4a5b-950c-95229f181d8a,2,28.49
cbeb81c9-9b75-4046-958a-a98c0aaec632,aa09ec8f-43ee-4cda-9ea1-233692b39a6f,1,299.99
1ebdfa29-4493-4043-9096-3ce6ef2f1204,a06a93b0-615e-4cb3-aff8-d8d20354052b,3,209.99
1ebdfa29-4493-4043-9096-3ce6ef2f1204,d762a515-1e2b-4768-961e-dc6b23aca869,2,949.99
039a644c-6b11-47b5-8416-38708446abdf,94b9981b-c004-4274-892f-3cc4fd4aad68,2,499.99
2e007d77-98ca-4829-b1c0-2a7d3640ad05,eec859e7-0cf5-48ac-ac37-6ee1149f018f,3,499.99
2e007d77-98ca-4829-b1c0-2a7d3640ad05,0edae1d4-09f4-4e78-8605-26fb9a897e0a,2,189.99
2e007d77-98ca-4829-b1c0-2a7d3640ad05,5c9e97a9-0ccf-47aa-9673-f13a7922ec97,2,314.99
f403c9e9-bcc2-488a-a8ca-7db4cf5add68,0810c386-8eb1-4348-8eac-113115b4ed8e,1,142.49
62209a2c-72d3-44cf-8678-41fb8c56702e,36ff943a-f427-4773-b565-1ec72c5a95fe,2,524.99
18fdf084-1c57-4148-99dd-ffd3ff04b7b2,329abc31-a82d-4f1d-840c-2070d27f5594,2,199.99
18fdf084-1c57-4148-99dd-ffd3ff04b7b2,9a2f88ae-b2c1-4978-9b0d-225f08194980,1,499.99
18fdf084-1c57-4148-99dd-ffd3ff04b7b2,96cfd9b2-176f-4b6a-8d46-8e6a499a959c,3,839.99
2baee1a5-4117-4cae-bf1d-a961e0cebebb,4cbf8c11-3cbe-4997-b73a-848895d5bed4,2,949.99
2baee1a5-4117-4cae-bf1d-a961e0cebebb,fda4af7f-fe1d-4d91-91eb-2facb39d78d7,3,199.99
2baee1a5-4117-4cae-bf1d-a961e0cebebb,fc737826-2fef-4dd8-92a2-1e2f225a6122,1,47.49
2baee1a5-4117-4cae-bf1d-a961e0cebebb,01ad35e7-c840-4f66-9768-c7600222d15d,3,262.49
2baee1a5-4117-4cae-bf1d-a961e0cebebb,e1bcaa0b-663a-4cdb-86bd-a458a3f6ad26,2,47.49
3110e232-a91a-416c-bbd9-0fcd1d7a4ab5,0b80b1da-8e35-4aab-86af-6e8c9bd945dd,1,189.99
3110e232-a91a-416c-bbd9-0fcd1d7a4ab5,e1b0d047-7d49-4544-8360-e2b701d78738,3,314.99
3110e232-a91a-416c-bbd9-0fcd1d7a4ab5,8e4e09eb-9d55-487e-80bf-6959bea92c29,3,75.99
7402c952-ddfe-41e0-aa81-06823e7e538b,d2687d9f-52a1-4074-8ef7-2436263a8ba3,2,85.49
7402c952-ddfe-41e0-aa81-06823e7e538b,2b7e23e6-4db3-4f3c-8f34-65c2be11f6ff,2,142.49
7402c952-ddfe-41e0-aa81-06823e7e538b,32ce59b1-da1a-4520-a7a6-4435fe0f4713,1,1139.99
7402c952-ddfe-41e0-aa81-06823e7e538b,db435a1e-5432-4906-a041-b11a7404d392,1,66.49
43d62911-81c7-4f56-a596-81103f5d70d1,12a93b51-08d6-4aee-b6eb-cf8958a609f7,2,49.99
43d62911-81c7-4f56-a596-81103f5d70d1,e64e188e-089d-44d5-961a-ed493a5bb4a8,1,199.99
43d62911-81c7-4f56-a596-81103f5d70d1,57f1eca6-a421-48e2-bebd-aff550b3fddb,1,474.99
b6d39316-8136-442a-b008-f917faf2038f,dd2a0ad1-bae1-43cb-b8ab-0bcf2c3f2a49,3,379.99
b6d39316-8136-442a-b008-f917faf2038f,868ab707-71b1-487c-b7e2-c0f88a4e4d4e,2,29.99
b6d39316-8136-442a-b008-f917faf2038f,6748bea0-0791-47b1-93b5-8d802a761c7c,3,419.99
b6d39316-8136-442a-b008-f917faf2038f,b7844a3c-c71c-4513-b753-3538f78274da,1,41.99
b6d39316-8136-442a-b008-f917faf2038f,98117fc3-01c2-426b-aa50-c058a7b82e20,3,209.99
61292eef-ec87-4519-a305-22e1d2fa082b,d70a745d-e527-429f-a502-2d849a8626b0,2,189.99
61292eef-ec87-4519-a305-22e1d2fa082b,a83d5aa3-33bc-4d27-af2f-2e8178722376,2,19.99
cbc2a8ae-7359-466a-9adf-c03f40639293,179d1521-f6c7-4878-9a64-4d6e337d3e63,2,199.99
cbc2a8ae-7359-466a-9adf-c03f40639293,0ef9e996-394c-4f13-a61a-ba95f7459ecf,1,85.49
cbc2a8ae-7359-466a-9adf-c03f40639293,f78cb58c-026b-4b88-b859-4a20e2d2bf71,2,52.49
f3b01d45-d500-4fc3-8818-3a971c15712a,66b7ec9b-2cb6-4f75-a660-55df178a82b2,1,47.49
f3b01d45-d500-4fc3-8818-3a971c15712a,35e38415-5faa-4c0d-8a72-42c467bfaf37,3,379.99
f3b01d45-d500-4fc3-8818-3a971c15712a,2b2e691a-ec20-4208-a5e1-cddb72d0b4bc,1,474.99
f3b01d45-d500-4fc3-8818-3a971c15712a,4cbf8c11-3cbe-4997-b73a-848895d5bed4,1,949.99
16cd2063-1075-4397-ba57-f1d7569e66ed,98ee4bef-607d-431b-b101-1a7441aff41d,3,62.99
16cd2063-1075-4397-ba57-f1d7569e66ed,4219b1b1-fae6-47a6-ba10-d640d2a771a6,1,89.99
16cd2063-1075-4397-ba57-f1d7569e66ed,75e159fc-6a5f-4300-9a38-642853a6f8d5,3,47.49
7345c4db-ba81-4387-b0a7-1e18c4b9f134,d762a515-1e2b-4768-961e-dc6b23aca869,3,949.99
11fd87e1-1d18-4ec9-aa80-0c31eee76303,504706d5-c88e-4604-8d83-67becab9938c,3,28.49
11fd87e1-1d18-4ec9-aa80-0c31eee76303,e58c6ac6-5cd9-4068-afb7-e63a0249979a,2,419.99
11fd87e1-1d18-4ec9-aa80-0c31eee76303,53b64114-0cda-4eba-8633-ac024a62ed1b,1,237.49
11fd87e1-1d18-4ec9-aa80-0c31eee76303,8714ef3a-953c-479a-b05f-e6ad689bbcf0,3,1299.99
11fd87e1-1d18-4ec9-aa80-0c31eee76303,718967b9-f2a8-4f2e-9f9c-3da17c688ca0,2,189.99
a94ad847-bafd-4a39-ac9f-7a8475bac877,ab022ca7-6663-438d-b25f-8658282f4ed6,1,249.99
a94ad847-bafd-4a39-ac9f-7a8475bac877,06e0e6d4-a44f-47b5-8e16-ebdd81dee18c,3,699.99
a94ad847-bafd-4a39-ac9f-7a8475bac877,587ed402-d9cc-4b1f-9ae3-1684384a9640,2,52.49
a94ad847-bafd-4a39-ac9f-7a8475bac877,ba136a1d-a415-4e64-9779-965d95fd61cd,2,199.99
a94ad847-bafd-4a39-ac9f-7a8475bac877,e58c6ac6-5cd9-4068-afb7-e63a0249979a,2,419.99
71c457ec-14e6-4e76-82cc-13be87890e9d,a06a93b0-615e-4cb3-aff8-d8d20354052b,2,209.99
71c457ec-14e6-4e76-82cc-13be87890e9d,2a9c9ecc-00e0-4c69-bd80-83febf60e404,1,85.49
71c457ec-14e6-4e76-82cc-13be87890e9d,d84f3f7b-bc1f-421d-bbe0-b7509cef2a79,2,20.99
71c457ec-14e6-4e76-82cc-13be87890e9d,4d7316e7-2ae0-473b-bf91-1a5473b2fa79,3,199.99
71c457ec-14e6-4e76-82cc-13be87890e9d,87848246-1d19-4db2-84a7-604ef4532d69,3,379.99
24ef8f1e-dc74-4b55-925b-c24957d626a5,1647adb0-7cbe-4816-9a7b-c0e848232a7f,3,62.99
24ef8f1e-dc74-4b55-925b-c24957d626a5,b8d6f7b0-9235-48b2-9a26-f04a89954462,1,49.99
24ef8f1e-dc74-4b55-925b-c24957d626a5,82680962-acd6-46bb-a963-108293d4e3c8,2,99.99
24ef8f1e-dc74-4b55-925b-c24957d626a5,a51766bd-d7ea-4cd4-b886-859fecde73ee,3,52.49
63f600d7-76fa-4521-a303-25d19e833da7,4c4963b1-c253-4c57-a1b3-35769b7b9fcb,2,209.99
63f600d7-76fa-4521-a303-25d19e833da7,f452e095-f31c-464a-a96d-8607d07ccf7c,2,47.49
01e428d4-8a8c-4e95-a2e8-d7994af22a92,a06a93b0-615e-4cb3-aff8-d8d20354052b,1,209.99
01e428d4-8a8c-4e95-a2e8-d7994af22a92,c6958baf-6408-4815-8901-1384ec35414a,3,474.99
01e428d4-8a8c-4e95-a2e8-d7994af22a92,2bd3b413-abae-40e6-991e-6b7e360a921e,2,199.99
4a9f19fa-5576-421f-b952-1bd7d5d0a35a,65d72260-8b03-45c0-9a51-618fdad3eb79,3,209.99
4a9f19fa-5576-421f-b952-1bd7d5d0a35a,a1b71b95-b56d-4df4-a51e-49fddb63f8b0,1,56.99
4a9f19fa-5576-421f-b952-1bd7d5d0a35a,5414f959-f5dd-4514-b519-14b4e0800b70,2,759.99
08cc5f38-5e0c-4355-9248-553171404ade,c5090934-ec20-4c10-aee0-3921a5970d88,2,157.49
eb820590-161a-4be1-8b29-27548694c23f,489a45bf-901d-4f25-8111-c87dd845d367,3,149.99
eb820590-161a-4be1-8b29-27548694c23f,db8eb3ec-f9fb-4ec9-bb74-ae1f9b36d425,2,29.99
eb820590-161a-4be1-8b29-27548694c23f,6179fe92-061c-4340-8eec-00b3735d0d2b,2,199.99
eb820590-161a-4be1-8b29-27548694c23f,718967b9-f2a8-4f2e-9f9c-3da17c688ca0,1,189.99
8465bb90-2b47-4de9-a084-2add38291433,0d155846-803d-440a-8fc8-e2dd88d37829,3,284.99
8465bb90-2b47-4de9-a084-2add38291433,e3d8e00d-a878-44c3-afde-ed6111767e1d,2,999.99
8465bb90-2b47-4de9-a084-2add38291433,ac2cda89-9720-4c3d-8819-b152e199ff6a,2,699.99
b073c61e-972b-4f66-be7c-f6e874f9f6be,91cc1c18-398e-4cb4-aba1-59ac3a1e0f5c,3,123.49
5c600357-0d21-4f95-9b3b-da8d91ed5387,c17d5cc2-ec21-4176-bd54-9b77fd90ebad,2,157.49
4416e30a-6e48-4fa1-9200-d82c3d8afdae,18720774-49ba-4592-8884-3ea99ea2d2e3,1,199.99
4416e30a-6e48-4fa1-9200-d82c3d8afdae,96cfd9b2-176f-4b6a-8d46-8e6a499a959c,3,839.99
4416e30a-6e48-4fa1-9200-d82c3d8afdae,e76fc7a7-1db0-41b3-b866-dfb2ebd26110,2,332.49
4416e30a-6e48-4fa1-9200-d82c3d8afdae,36cf5fc4-ce1c-4520-948e-ed7ed4985277,2,29.99
5aef3542-4b97-4917-bc29-1d96926eb266,5dd018f4-056e-4834-ac83-6519e93230e2,3,47.49
5aef3542-4b97-4917-bc29-1d96926eb266,f5a1529d-86e0-42e4-85ce-3fb6378d921e,2,734.99
2bed3cc7-7b2c-4ac6-b69c-866363559fb5,d4181f0b-e9b4-41d9-a0ec-81aa251fa738,2,142.49
2bed3cc7-7b2c-4ac6-b69c-866363559fb5,11361687-f316-48ef-8eda-71b6a5cedd33,3,66.49
2bed3cc7-7b2c-4ac6-b69c-866363559fb5,db70196e-e1d8-4f29-9301-f8e6dd32d469,2,944.99
dca39d64-a6bd-43bd-981a-159e30f38aef,0fbc3463-c261-4b75-928d-75d868a15157,2,142.49
dca39d64-a6bd-43bd-981a-159e30f38aef,e50d9f4e-4efa-46a5-b2d9-25ac9a72b455,3,262.49
749406cf-7915-4071-8730-8a08e17a93e9,abf978b4-6a32-43cf-8c13-aba9d8f3d493,1,41.99
749406cf-7915-4071-8730-8a08e17a93e9,53b64114-0cda-4eba-8633-ac024a62ed1b,2,237.49
749406cf-7915-4071-8730-8a08e17a93e9,c39eec85-617a-4aef-b292-76f34b04d61a,1,262.49
749406cf-7915-4071-8730-8a08e17a93e9,9f415bf0-842f-40b2-a288-7b36f9328693,3,52.49
749406cf-7915-4071-8730-8a08e17a93e9,a51766bd-d7ea-4cd4-b886-859fecde73ee,1,52.49
91c5dca7-4ea2-4f03-b156-5174475e059f,aadfba87-85b8-4192-b2cd-f98650f6b2a8,2,284.99
91c5dca7-4ea2-4f03-b156-5174475e059f,4c75a1a2-4d9a-41d8-be4e-9f046ef8d42c,1,199.99
91c5dca7-4ea2-4f03-b156-5174475e059f,4b1985c2-81a1-4372-ad68-ad160611f8f6,1,332.49
936c6635-68cc-45e9-8790-b3aec22f360e,0464d3c8-5d0d-4732-981a-852e7e12eac5,3,314.99
3ae01a44-8d9d-4fe1-8b2a-a318c3c10f99,6179fe92-061c-4340-8eec-00b3735d0d2b,1,199.99
fac131b8-4877-4ec1-967d-14f1c0d2be21,8b9b8ae8-a5c1-453a-9a06-332bb8a6c0c0,2,94.49
fac131b8-4877-4ec1-967d-14f1c0d2be21,26792cf1-1320-46a2-8fc1-af8b69c9c358,2,379.99
fac131b8-4877-4ec1-967d-14f1c0d2be21,b5afa03a-15e2-4bf3-b24b-79b656729713,1,52.49
cbd7216d-77c4-41d1-b7bd-8f3728993f74,c6958baf-6408-4815-8901-1384ec35414a,1,474.99
407371d9-2558-46de-88d7-2dda7e440390,73141261-d60c-480a-86c3-fe3235c35649,2,524.99
407371d9-2558-46de-88d7-2dda7e440390,74f6a94d-3f87-4d99-b576-6281ea060012,3,142.49
